,permit_id_activity,activity_id,title,assigned_to,done_by,status_activity,date_requested,target_date,received_date,permit_id,name,address,application_date,project_name,status,description,geopoint,county
10,BLD2019-54014,201903191538524710,407 ROUGH MECHANICAL,DSTO,DSTO,PASS,2019-03-19,2019-03-28,2019-03-28,BLD2019-54014,OSBOR NE CINDY </br>OSBOR NE TODD </br>,2406 RAMKE PL ,2019-03-11,Unknown,FNL,Kitchen remodel as per plan and upgrade service panel 200 amps,"[-121.9646633, 37.3366525]",Santa Clara
11,BLD2019-54014,201904091651410523,299 ELECTRICAL FINAL,Unknown,Unknown,CNCL,2019-04-09,2019-04-17,2019-04-09,BLD2019-54014,OSBOR NE CINDY </br>OSBOR NE TODD </br>,2406 RAMKE PL ,2019-03-11,Unknown,FNL,Kitchen remodel as per plan and upgrade service panel 200 amps,"[-121.9646633, 37.3366525]",Santa Clara
12,BLD2019-54014,201904091652100811,214 SERVICE DISCONNECT,Unknown,Unknown,CNCL,2019-04-09,2019-04-17,2019-04-09,BLD2019-54014,OSBOR NE CINDY </br>OSBOR NE TODD </br>,2406 RAMKE PL ,2019-03-11,Unknown,FNL,Kitchen remodel as per plan and upgrade service panel 200 amps,"[-121.9646633, 37.3366525]",Santa Clara
13,BLD2019-54014,201904091652100874,208 SERVICE UPGRADE,Unknown,Unknown,CNCL,2019-04-09,2019-04-17,2019-04-09,BLD2019-54014,OSBOR NE CINDY </br>OSBOR NE TODD </br>,2406 RAMKE PL ,2019-03-11,Unknown,FNL,Kitchen remodel as per plan and upgrade service panel 200 amps,"[-121.9646633, 37.3366525]",Santa Clara
14,BLD2019-54014,20190409163633HE5,208 SERVICE UPGRADE,Unknown,Unknown,CNCL,2019-04-09,2019-04-12,2019-04-09,BLD2019-54014,OSBOR NE CINDY </br>OSBOR NE TODD </br>,2406 RAMKE PL ,2019-03-11,Unknown,FNL,Kitchen remodel as per plan and upgrade service panel 200 amps,"[-121.9646633, 37.3366525]",Santa Clara
15,BLD2019-54014,201904094:6:0 HE4,214 SERVICE DISCONNECT,/,SPI,DONE,2019-04-09,2019-04-12,2019-04-11,BLD2019-54014,OSBOR NE CINDY </br>OSBOR NE TODD </br>,2406 RAMKE PL ,2019-03-11,Unknown,FNL,Kitchen remodel as per plan and upgrade service panel 200 amps,"[-121.9646633, 37.3366525]",Santa Clara
16,BLD2019-54014,20190409165529HE4,208 SERVICE UPGRADE,JSHU,JSHU,PASS,2019-04-09,2019-04-12,2019-04-12,BLD2019-54014,OSBOR NE CINDY </br>OSBOR NE TODD </br>,2406 RAMKE PL ,2019-03-11,Unknown,FNL,Kitchen remodel as per plan and upgrade service panel 200 amps,"[-121.9646633, 37.3366525]",Santa Clara
17,BLD2019-54014,201904094:7:5 HE5,214 SERVICE DISCONNECT,//,Unknown,CNCL,2019-04-09,2019-04-12,2019-04-09,BLD2019-54014,OSBOR NE CINDY </br>OSBOR NE TODD </br>,2406 RAMKE PL ,2019-03-11,Unknown,FNL,Kitchen remodel as per plan and upgrade service panel 200 amps,"[-121.9646633, 37.3366525]",Santa Clara
18,BLD2019-54014,201904171006384640,599 BUILDING FINAL,DSTO,DSTO,PASS,2019-04-17,2019-04-24,2019-04-24,BLD2019-54014,OSBOR NE CINDY </br>OSBOR NE TODD </br>,2406 RAMKE PL ,2019-03-11,Unknown,FNL,Kitchen remodel as per plan and upgrade service panel 200 amps,"[-121.9646633, 37.3366525]",Santa Clara
19,BLD2019-54014,201904160839570487,299 ELECTRICAL FINAL,Unknown,Unknown,CNCL,2019-04-16,2019-04-24,2019-04-16,BLD2019-54014,OSBOR NE CINDY </br>OSBOR NE TODD </br>,2406 RAMKE PL ,2019-03-11,Unknown,FNL,Kitchen remodel as per plan and upgrade service panel 200 amps,"[-121.9646633, 37.3366525]",Santa Clara
20,BLD2019-54014,201904160840160151,399 PLUMBING FINAL,Unknown,Unknown,CNCL,2019-04-16,2019-04-24,2019-04-16,BLD2019-54014,OSBOR NE CINDY </br>OSBOR NE TODD </br>,2406 RAMKE PL ,2019-03-11,Unknown,FNL,Kitchen remodel as per plan and upgrade service panel 200 amps,"[-121.9646633, 37.3366525]",Santa Clara
21,BLD2019-54014,201904160840270129,499 MECHANICAL FINAL,Unknown,Unknown,CNCL,2019-04-16,2019-04-24,2019-04-16,BLD2019-54014,OSBOR NE CINDY </br>OSBOR NE TODD </br>,2406 RAMKE PL ,2019-03-11,Unknown,FNL,Kitchen remodel as per plan and upgrade service panel 200 amps,"[-121.9646633, 37.3366525]",Santa Clara
22,BLD2019-54014,201904160845490177,299 ELECTRICAL FINAL,DSTO,DSTO,PASS,2019-04-16,2019-04-24,2019-04-24,BLD2019-54014,OSBOR NE CINDY </br>OSBOR NE TODD </br>,2406 RAMKE PL ,2019-03-11,Unknown,FNL,Kitchen remodel as per plan and upgrade service panel 200 amps,"[-121.9646633, 37.3366525]",Santa Clara
23,BLD2019-54014,201904160845580216,399 PLUMBING FINAL,DSTO,DSTO,PASS,2019-04-16,2019-04-24,2019-04-24,BLD2019-54014,OSBOR NE CINDY </br>OSBOR NE TODD </br>,2406 RAMKE PL ,2019-03-11,Unknown,FNL,Kitchen remodel as per plan and upgrade service panel 200 amps,"[-121.9646633, 37.3366525]",Santa Clara
24,BLD2019-54014,201904160846080190,499 MECHANICAL FINAL,DSTO,DSTO,PASS,2019-04-16,2019-04-24,2019-04-24,BLD2019-54014,OSBOR NE CINDY </br>OSBOR NE TODD </br>,2406 RAMKE PL ,2019-03-11,Unknown,FNL,Kitchen remodel as per plan and upgrade service panel 200 amps,"[-121.9646633, 37.3366525]",Santa Clara
25,BLD2019-54014,201904241558408920,600 (STATUS) PERMIT FINAL,Unknown,DSTO,PASS,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-04-24,BLD2019-54014,OSBOR NE CINDY </br>OSBOR NE TODD </br>,2406 RAMKE PL ,2019-03-11,Unknown,FNL,Kitchen remodel as per plan and upgrade service panel 200 amps,"[-121.9646633, 37.3366525]",Santa Clara
0,BLD2019-54015,201903111338082610,APPLICATION RECEIVED,Unknown,EBA,DONE,1970-01-01 00:00:00,2019-03-11,2019-03-11,BLD2019-54015,NAGLE RUSSELL </br>,2043 PRUNERIDGE AVE ,2019-03-11,Unknown,ACT,"ELECTRICAL- Upgrade panel to 200 amp, slightly moved from original location.","[-121.9559986, 37.33013]",Santa Clara
1,BLD2019-54015,201903111338568290,662 BLDG ELEC REV COMMENTS,Unknown,CTAN,DONE,2019-03-11,1970-01-01 00:00:00,2019-03-11,BLD2019-54015,NAGLE RUSSELL </br>,2043 PRUNERIDGE AVE ,2019-03-11,Unknown,ACT,"ELECTRICAL- Upgrade panel to 200 amp, slightly moved from original location.","[-121.9559986, 37.33013]",Santa Clara
2,BLD2019-54015,201903111347365330,(F) ISSUE  PERMIT,Unknown,EBA,DONE,1970-01-01 00:00:00,2019-03-11,2019-03-11,BLD2019-54015,NAGLE RUSSELL </br>,2043 PRUNERIDGE AVE ,2019-03-11,Unknown,ACT,"ELECTRICAL- Upgrade panel to 200 amp, slightly moved from original location.","[-121.9559986, 37.33013]",Santa Clara
3,BLD2019-54015,201903111348156150,(F) PRINT JOB CARD,Unknown,EBA,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-03-11,BLD2019-54015,NAGLE RUSSELL </br>,2043 PRUNERIDGE AVE ,2019-03-11,Unknown,ACT,"ELECTRICAL- Upgrade panel to 200 amp, slightly moved from original location.","[-121.9559986, 37.33013]",Santa Clara
4,BLD2019-54015,201903111350205200,688 PLAN BIN,Unknown,EBA,DONE,2019-03-11,1970-01-01 00:00:00,2019-03-11,BLD2019-54015,NAGLE RUSSELL </br>,2043 PRUNERIDGE AVE ,2019-03-11,Unknown,ACT,"ELECTRICAL- Upgrade panel to 200 amp, slightly moved from original location.","[-121.9559986, 37.33013]",Santa Clara
5,BLD2019-54015,201903111347221250,PERMIT CENTER COMMENT w/HOLD,Unknown,EBA,DONE,2019-03-11,1970-01-01 00:00:00,2019-03-11,BLD2019-54015,NAGLE RUSSELL </br>,2043 PRUNERIDGE AVE ,2019-03-11,Unknown,ACT,"ELECTRICAL- Upgrade panel to 200 amp, slightly moved from original location.","[-121.9559986, 37.33013]",Santa Clara
6,BLD2019-54015,201905130912370334,208 SERVICE UPGRADE,DSTO,DSTO,FAIL,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-05-13,BLD2019-54015,NAGLE RUSSELL </br>,2043 PRUNERIDGE AVE ,2019-03-11,Unknown,ACT,"ELECTRICAL- Upgrade panel to 200 amp, slightly moved from original location.","[-121.9559986, 37.33013]",Santa Clara
7,BLD2019-54015,20190506152246HE3,212 PANEL BOARDS,Unknown,HELO,CNCL,2019-05-06,2019-05-13,2019-05-06,BLD2019-54015,NAGLE RUSSELL </br>,2043 PRUNERIDGE AVE ,2019-03-11,Unknown,ACT,"ELECTRICAL- Upgrade panel to 200 amp, slightly moved from original location.","[-121.9559986, 37.33013]",Santa Clara
8,BLD2019-54015,20190506152401HE3,212 PANEL BOARDS,DSTO,DSTO,CNCL,2019-05-06,2019-05-13,2019-05-13,BLD2019-54015,NAGLE RUSSELL </br>,2043 PRUNERIDGE AVE ,2019-03-11,Unknown,ACT,"ELECTRICAL- Upgrade panel to 200 amp, slightly moved from original location.","[-121.9559986, 37.33013]",Santa Clara
9,BLD2019-54015,20190716123915HE7,211 MAIN SWITCH BOARD,BRIM,BRIM,FAIL,2019-07-16,2019-07-22,2019-07-22,BLD2019-54015,NAGLE RUSSELL </br>,2043 PRUNERIDGE AVE ,2019-03-11,Unknown,ACT,"ELECTRICAL- Upgrade panel to 200 amp, slightly moved from original location.","[-121.9559986, 37.33013]",Santa Clara
0,BLD2019-54016,201903111406036020,APPLICATION RECEIVED,Unknown,CZAM,DONE,1970-01-01 00:00:00,2019-03-11,2019-03-11,BLD2019-54016,RAR2 - STADIUM TECHTER  </br>,5480 GREAT AMERICA PKWY ,2019-03-11,DELL,ACT,"Striping, anchorage and electrical alteration for the installation of 16 (n) EV charging stations, 1 (n) 300KVA transformer, & 1 (n) 800 Amp switch board","[-121.9789702, 37.4130571]",Santa Clara
1,BLD2019-54016,201903111406128120,608d BLDG PLAN  REV REG.,MNGU,MNGU,DONE,2019-03-11,2019-04-08,2019-04-29,BLD2019-54016,RAR2 - STADIUM TECHTER  </br>,5480 GREAT AMERICA PKWY ,2019-03-11,DELL,ACT,"Striping, anchorage and electrical alteration for the installation of 16 (n) EV charging stations, 1 (n) 300KVA transformer, & 1 (n) 800 Amp switch board","[-121.9789702, 37.4130571]",Santa Clara
2,BLD2019-54016,201903111406210820,612 PLANNING REVIEW,Unknown,JSCH,DONE,2019-03-11,1970-01-01 00:00:00,2019-03-11,BLD2019-54016,RAR2 - STADIUM TECHTER  </br>,5480 GREAT AMERICA PKWY ,2019-03-11,DELL,ACT,"Striping, anchorage and electrical alteration for the installation of 16 (n) EV charging stations, 1 (n) 300KVA transformer, & 1 (n) 800 Amp switch board","[-121.9789702, 37.4130571]",Santa Clara
3,BLD2019-54016,201903111406236220,622 SVP ELECTRIC REVIEW,Unknown,MVIR,DONE,2019-03-11,2019-03-11,2019-04-02,BLD2019-54016,RAR2 - STADIUM TECHTER  </br>,5480 GREAT AMERICA PKWY ,2019-03-11,DELL,ACT,"Striping, anchorage and electrical alteration for the installation of 16 (n) EV charging stations, 1 (n) 300KVA transformer, & 1 (n) 800 Amp switch board","[-121.9789702, 37.4130571]",Santa Clara
4,BLD2019-54016,201903111406317720,662 BLDG ELEC REV COMMENTS,DHA,DHA,FAIL,2019-03-11,2019-03-11,2019-03-11,BLD2019-54016,RAR2 - STADIUM TECHTER  </br>,5480 GREAT AMERICA PKWY ,2019-03-11,DELL,ACT,"Striping, anchorage and electrical alteration for the installation of 16 (n) EV charging stations, 1 (n) 300KVA transformer, & 1 (n) 800 Amp switch board","[-121.9789702, 37.4130571]",Santa Clara
5,BLD2019-54016,201903111406356820,683 C-10 FORM,Unknown,Unknown,Unknown,2019-03-11,1970-01-01 00:00:00,1970-01-01,BLD2019-54016,RAR2 - STADIUM TECHTER  </br>,5480 GREAT AMERICA PKWY ,2019-03-11,DELL,ACT,"Striping, anchorage and electrical alteration for the installation of 16 (n) EV charging stations, 1 (n) 300KVA transformer, & 1 (n) 800 Amp switch board","[-121.9789702, 37.4130571]",Santa Clara
6,BLD2019-54016,201903111406372620,684 SPECIAL INSP TESTING ,Unknown,Unknown,Unknown,2019-03-11,2019-03-11,1970-01-01,BLD2019-54016,RAR2 - STADIUM TECHTER  </br>,5480 GREAT AMERICA PKWY ,2019-03-11,DELL,ACT,"Striping, anchorage and electrical alteration for the installation of 16 (n) EV charging stations, 1 (n) 300KVA transformer, & 1 (n) 800 Amp switch board","[-121.9789702, 37.4130571]",Santa Clara
7,BLD2019-54016,201903111436350210,642 ENGR REVIEW,Unknown,VNGU,DONE,2019-03-11,1970-01-01 00:00:00,2019-03-11,BLD2019-54016,RAR2 - STADIUM TECHTER  </br>,5480 GREAT AMERICA PKWY ,2019-03-11,DELL,ACT,"Striping, anchorage and electrical alteration for the installation of 16 (n) EV charging stations, 1 (n) 300KVA transformer, & 1 (n) 800 Amp switch board","[-121.9789702, 37.4130571]",Santa Clara
8,BLD2019-54016,201903211400305990,606a BLDG REVIEW COMMENTS,Unknown,MNGU,FAIL,2019-03-21,1970-01-01 00:00:00,2019-03-21,BLD2019-54016,RAR2 - STADIUM TECHTER  </br>,5480 GREAT AMERICA PKWY ,2019-03-11,DELL,ACT,"Striping, anchorage and electrical alteration for the installation of 16 (n) EV charging stations, 1 (n) 300KVA transformer, & 1 (n) 800 Amp switch board","[-121.9789702, 37.4130571]",Santa Clara
9,BLD2019-54016,201904080902558130,601a REVISIONS SUBMITTED,MNGU,MNGU,FAIL,2019-04-08,1970-01-01 00:00:00,2019-04-10,BLD2019-54016,RAR2 - STADIUM TECHTER  </br>,5480 GREAT AMERICA PKWY ,2019-03-11,DELL,ACT,"Striping, anchorage and electrical alteration for the installation of 16 (n) EV charging stations, 1 (n) 300KVA transformer, & 1 (n) 800 Amp switch board","[-121.9789702, 37.4130571]",Santa Clara
10,BLD2019-54016,201904080904002040,662 BLDG ELEC REV COMMENTS,DHA,DHA,DONE,2019-04-08,1970-01-01 00:00:00,2019-04-09,BLD2019-54016,RAR2 - STADIUM TECHTER  </br>,5480 GREAT AMERICA PKWY ,2019-03-11,DELL,ACT,"Striping, anchorage and electrical alteration for the installation of 16 (n) EV charging stations, 1 (n) 300KVA transformer, & 1 (n) 800 Amp switch board","[-121.9789702, 37.4130571]",Santa Clara
11,BLD2019-54016,201904290953364780,601a REVISIONS SUBMITTED,Unknown,MNGU,DONE,2019-04-29,1970-01-01 00:00:00,2019-04-29,BLD2019-54016,RAR2 - STADIUM TECHTER  </br>,5480 GREAT AMERICA PKWY ,2019-03-11,DELL,ACT,"Striping, anchorage and electrical alteration for the installation of 16 (n) EV charging stations, 1 (n) 300KVA transformer, & 1 (n) 800 Amp switch board","[-121.9789702, 37.4130571]",Santa Clara
12,BLD2019-54016,201904251043338730,662 BLDG ELEC REV COMMENTS,ALOB,ALOB,DONE,2019-04-25,2019-04-25,2019-04-25,BLD2019-54016,RAR2 - STADIUM TECHTER  </br>,5480 GREAT AMERICA PKWY ,2019-03-11,DELL,ACT,"Striping, anchorage and electrical alteration for the installation of 16 (n) EV charging stations, 1 (n) 300KVA transformer, & 1 (n) 800 Amp switch board","[-121.9789702, 37.4130571]",Santa Clara
13,BLD2019-54016,201904291037361350,Override - Activity Holds,Unknown,EBA,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-04-29,BLD2019-54016,RAR2 - STADIUM TECHTER  </br>,5480 GREAT AMERICA PKWY ,2019-03-11,DELL,ACT,"Striping, anchorage and electrical alteration for the installation of 16 (n) EV charging stations, 1 (n) 300KVA transformer, & 1 (n) 800 Amp switch board","[-121.9789702, 37.4130571]",Santa Clara
14,BLD2019-54016,201904291037367870,Override - Activity Holds,Unknown,EBA,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-04-29,BLD2019-54016,RAR2 - STADIUM TECHTER  </br>,5480 GREAT AMERICA PKWY ,2019-03-11,DELL,ACT,"Striping, anchorage and electrical alteration for the installation of 16 (n) EV charging stations, 1 (n) 300KVA transformer, & 1 (n) 800 Amp switch board","[-121.9789702, 37.4130571]",Santa Clara
15,BLD2019-54016,201904291037377210,Override - Parcel Holds,Unknown,EBA,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-04-29,BLD2019-54016,RAR2 - STADIUM TECHTER  </br>,5480 GREAT AMERICA PKWY ,2019-03-11,DELL,ACT,"Striping, anchorage and electrical alteration for the installation of 16 (n) EV charging stations, 1 (n) 300KVA transformer, & 1 (n) 800 Amp switch board","[-121.9789702, 37.4130571]",Santa Clara
16,BLD2019-54016,201904291037394140,(F) ISSUE  PERMIT,Unknown,EBA,DONE,1970-01-01 00:00:00,2019-04-29,2019-04-29,BLD2019-54016,RAR2 - STADIUM TECHTER  </br>,5480 GREAT AMERICA PKWY ,2019-03-11,DELL,ACT,"Striping, anchorage and electrical alteration for the installation of 16 (n) EV charging stations, 1 (n) 300KVA transformer, & 1 (n) 800 Amp switch board","[-121.9789702, 37.4130571]",Santa Clara
17,BLD2019-54016,201904291037476850,(F) PRINT JOB CARD,Unknown,EBA,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-04-29,BLD2019-54016,RAR2 - STADIUM TECHTER  </br>,5480 GREAT AMERICA PKWY ,2019-03-11,DELL,ACT,"Striping, anchorage and electrical alteration for the installation of 16 (n) EV charging stations, 1 (n) 300KVA transformer, & 1 (n) 800 Amp switch board","[-121.9789702, 37.4130571]",Santa Clara
18,BLD2019-54016,201904291042318320,PERMIT CENTER COMMENT w/HOLD,Unknown,Unknown,Unknown,2019-04-29,1970-01-01 00:00:00,1970-01-01,BLD2019-54016,RAR2 - STADIUM TECHTER  </br>,5480 GREAT AMERICA PKWY ,2019-03-11,DELL,ACT,"Striping, anchorage and electrical alteration for the installation of 16 (n) EV charging stations, 1 (n) 300KVA transformer, & 1 (n) 800 Amp switch board","[-121.9789702, 37.4130571]",Santa Clara
19,BLD2019-54016,201904291044341590,688 PLAN BIN,18,Unknown,Unknown,2019-04-29,1970-01-01 00:00:00,1970-01-01,BLD2019-54016,RAR2 - STADIUM TECHTER  </br>,5480 GREAT AMERICA PKWY ,2019-03-11,DELL,ACT,"Striping, anchorage and electrical alteration for the installation of 16 (n) EV charging stations, 1 (n) 300KVA transformer, & 1 (n) 800 Amp switch board","[-121.9789702, 37.4130571]",Santa Clara
20,BLD2019-54016,201906111345374500,662 BLDG ELEC REV COMMENTS,Unknown,ALOB,FAIL,2019-06-11,1970-01-01 00:00:00,2019-06-11,BLD2019-54016,RAR2 - STADIUM TECHTER  </br>,5480 GREAT AMERICA PKWY ,2019-03-11,DELL,ACT,"Striping, anchorage and electrical alteration for the installation of 16 (n) EV charging stations, 1 (n) 300KVA transformer, & 1 (n) 800 Amp switch board","[-121.9789702, 37.4130571]",Santa Clara
21,BLD2019-54016,201906111539450830,601a REVISIONS SUBMITTED,ALOB,Unknown,Unknown,2019-06-11,1970-01-01 00:00:00,1970-01-01,BLD2019-54016,RAR2 - STADIUM TECHTER  </br>,5480 GREAT AMERICA PKWY ,2019-03-11,DELL,ACT,"Striping, anchorage and electrical alteration for the installation of 16 (n) EV charging stations, 1 (n) 300KVA transformer, & 1 (n) 800 Amp switch board","[-121.9789702, 37.4130571]",Santa Clara
22,BLD2019-54016,201906271404037440,662 BLDG ELEC REV COMMENTS,Unknown,ALOB,DONE,2019-06-27,1970-01-01 00:00:00,2019-06-27,BLD2019-54016,RAR2 - STADIUM TECHTER  </br>,5480 GREAT AMERICA PKWY ,2019-03-11,DELL,ACT,"Striping, anchorage and electrical alteration for the installation of 16 (n) EV charging stations, 1 (n) 300KVA transformer, & 1 (n) 800 Amp switch board","[-121.9789702, 37.4130571]",Santa Clara
0,FIR2019-00339,201903111342049570,FP Review,Unknown,SDH,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-06-24,FIR2019-00339,,2555 AUGUSTINE DR ,2019-03-11,ANALOG DEVICES,FNL,Install (n) piping for liquid nitrogen (LN2) inside enclosure (BLD2018-**ORIGINALLY SUBMITTED AS BLDG - SHOULD BE COM/GAS - BLDG DEPT TO REFUND 322.77** SEE ALSO BLD2018-51086**TF,"[-121.9736514, 37.3824465]",Santa Clara
1,FIR2019-00339,201903111347454990,Override - Parcel Holds,Unknown,JUES,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-03-11,FIR2019-00339,,2555 AUGUSTINE DR ,2019-03-11,ANALOG DEVICES,FNL,Install (n) piping for liquid nitrogen (LN2) inside enclosure (BLD2018-**ORIGINALLY SUBMITTED AS BLDG - SHOULD BE COM/GAS - BLDG DEPT TO REFUND 322.77** SEE ALSO BLD2018-51086**TF,"[-121.9736514, 37.3824465]",Santa Clara
2,FIR2019-00339,201903111347536150,Application Received,Unknown,JUES,DONE,1970-01-01 00:00:00,2019-03-08,2019-03-11,FIR2019-00339,,2555 AUGUSTINE DR ,2019-03-11,ANALOG DEVICES,FNL,Install (n) piping for liquid nitrogen (LN2) inside enclosure (BLD2018-**ORIGINALLY SUBMITTED AS BLDG - SHOULD BE COM/GAS - BLDG DEPT TO REFUND 322.77** SEE ALSO BLD2018-51086**TF,"[-121.9736514, 37.3824465]",Santa Clara
3,FIR2019-00339,201903111347571580,Print Receipts All Payment,Unknown,JUES,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-03-11,FIR2019-00339,,2555 AUGUSTINE DR ,2019-03-11,ANALOG DEVICES,FNL,Install (n) piping for liquid nitrogen (LN2) inside enclosure (BLD2018-**ORIGINALLY SUBMITTED AS BLDG - SHOULD BE COM/GAS - BLDG DEPT TO REFUND 322.77** SEE ALSO BLD2018-51086**TF,"[-121.9736514, 37.3824465]",Santa Clara
4,FIR2019-00339,201903111348037190,Print Fire Permit,Unknown,JUES,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-03-11,FIR2019-00339,,2555 AUGUSTINE DR ,2019-03-11,ANALOG DEVICES,FNL,Install (n) piping for liquid nitrogen (LN2) inside enclosure (BLD2018-**ORIGINALLY SUBMITTED AS BLDG - SHOULD BE COM/GAS - BLDG DEPT TO REFUND 322.77** SEE ALSO BLD2018-51086**TF,"[-121.9736514, 37.3824465]",Santa Clara
5,FIR2019-00339,201903111348337690,Print Pending File Follow Up,Unknown,JUES,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-03-11,FIR2019-00339,,2555 AUGUSTINE DR ,2019-03-11,ANALOG DEVICES,FNL,Install (n) piping for liquid nitrogen (LN2) inside enclosure (BLD2018-**ORIGINALLY SUBMITTED AS BLDG - SHOULD BE COM/GAS - BLDG DEPT TO REFUND 322.77** SEE ALSO BLD2018-51086**TF,"[-121.9736514, 37.3824465]",Santa Clara
6,FIR2019-00339,201903111348482010,Print Permit Folder Label,Unknown,JUES,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-03-11,FIR2019-00339,,2555 AUGUSTINE DR ,2019-03-11,ANALOG DEVICES,FNL,Install (n) piping for liquid nitrogen (LN2) inside enclosure (BLD2018-**ORIGINALLY SUBMITTED AS BLDG - SHOULD BE COM/GAS - BLDG DEPT TO REFUND 322.77** SEE ALSO BLD2018-51086**TF,"[-121.9736514, 37.3824465]",Santa Clara
